,red_text,black_text,color,index
6543,,"О Тебе́ ра́дуется, Благода́тная, вся́кая тварь, а́нгельский собо́р, и челове́ческий род, освяще́нный хра́ме, и раю́ слове́сный: де́вственная похвало́, из Нея́же Бог воплоти́ся, и Младе́нец бысть, пре́жде век сый Бог наш: ложесна́ бо Твоя́ престо́л сотвори́, и чре́во Твое́ простра́ннее небе́с соде́ла. О Тебе́ ра́дуется, Благода́тная, вся́кая тварь, сла́ва Тебе́.
",black,0.0
6544,"<По Непоро́чнах тропари́: А́нгельский собо́р:>
",,red,
6545,"<И по ни́х ипакои́, гла́с 8:>
",,red,
6546,"<Степе́нна, гла́с 8. Антифо́н 1:>
",,red,
6547,,"Мироно́сицы Жизнода́вца предстоя́ща гро́бу, Влады́ку иска́ху в ме́ртвых, Безсме́ртнаго, и ра́дость благове́щения от А́нгела прие́мша, апо́столом возвеща́ху: я́ко воскре́се Христо́с Бог, подая́й ми́рови ве́лию ми́лость.
",black,0.0
6548,"<Сла́ва:>
",,red,
6549,,"От ю́ности моея́ враг мя искуша́ет, сластьми́ пали́т мя: аз же наде́яся на Тя, Го́споди, побежда́ю сего́.
Ненави́дящии Сио́на, да бу́дут у́бо пре́жде исторже́ния я́ко трава́: ссе́чет бо Христо́с вы́я их, усече́нием мук.
",black,0.0
6550,"<И ны́не: то́йже.>
",,red,
6551,,"Святы́м Ду́хом, Е́же жи́ти вся́ческим: Све́т от Све́та, Бо́г Вели́к, со Отце́м пое́м Ему́, и Сло́вом.
",black,0.0
6552,"<Антифо́н 2:>
",,red,
6553,"<И ны́не: то́йже.>
",,red,
6554,,"Се́рдце мое́ стра́хом Твои́м да покры́ется смиренному́дрствующее: да не возне́сшееся отпаде́т от Тебе́, Всеще́дре.
На Го́спода име́вый наде́жду, не устраши́тся тогда́, егда́ огне́м вся суди́ти и́мать, и му́кою.
Слава: 
Святы́м Ду́хом, всяк кто боже́ственный ви́дит, и предглаго́лет, чудоде́йствует вы́шняя, в Трие́х Еди́наго Бо́га поя́: а́ще бо и трисия́ет, единонача́льствует Божество́.
",black,0.0
6555,"<Антифо́н 3:>
",,red,
6556,"<И ны́не, то́йже.>
",,red,
6557,,"Воззва́х Тебе́, Го́споди, вонми́, приклони́ ми у́хо Твое́, вопию́щу: и очи́сти, пре́жде да́же не во́змеши мене́ отсю́ду.
К ма́тери свое́й земли́ отходя́й всяк, па́ки разреша́ется, прия́ти му́ки, или́ по́чести пожи́вших.
Слава: Святы́м Ду́хом, богосло́вие Еди́ница Трисвята́я: Оте́ц бо безнача́лен, от Него́же роди́ся Сын безле́тно, и Дух сопресто́лен, сообра́зен, от Отца́ спросия́вший.
",black,0.0
6558,"<Антифо́н 4:>
",,red,
6559,"<Сла́ва:>
",,red,
6560,,"Се́ ны́не что́ добро́, или́ что́ красно́, но е́же жи́ти бра́тии вку́пе? в се́м бо госпо́дь обеща́ живо́т ве́чный.
О ри́зе свое́й, и́же кри́ны се́льныя украша́яй повелева́ет, я́ко не подоба́ет пещи́ся.
",black,0.0
6561,"<И ны́не, то́йже.>
",,red,
6562,,"Святы́м ду́хом, единови́дною вино́ю, вся́ содержа́тся миропода́тельне: бо́г бо се́й е́сть, отцу́ же и сы́нови единосу́щен госпо́дственне.
",black,0.0
6563,"<Проки́мен, гла́с 8:>
",,red,
6564,"<Сти́х:>
",,red,
6565,,"Воцари́тся Госпо́дь во ве́к, Бо́г тво́й Сио́не в ро́д и ро́д.
",black,0.0
6566,"<Ева́нглие от Матфе́а воскре́сно, 1 у́треннее, зача́ло 116:>
",,red,
6567,,"Хвали́ душе́ моя́ Го́спода, восхвалю́ Го́спода в животе́ мое́м. Вся́кое дыха́ние:
",black,0.0
6568,"<От сего́ у́бо дне́ у́тренняя ева́нглиа воскре́сна начина́ем чести́ по ря́ду.>
",,red,
6569,,"Единиина́десять ученицы́:
",black,0.0
6570,"<Воскре́сние христо́во: И псало́м 50. Сла́ва, Моли́твами святы́х апо́столов: И ны́не:>
",,red,
6571,"<Стихи́ра, гла́с 6: Воскре́с Иису́с от гро́ба:>
",,red,
6572,,"Моли́твами Богоро́дицы:
",black,0.0
6573,"<Кано́ны 4: воскре́сен со ирмосо́м на 4, крестовоскре́сен на два́, и Богоро́дице на два́, и все́м святы́м на 6.>
",,red,
6574,"<Кано́н воскре́сен, гла́с 8.>
",,red,
6575,"<Пе́снь 1.>
",,red,
6576,"<Ирмо́с:>
",,red,
6577,"<Богоро́дичен:>
",,red,
