,red_text,black_text,color,temp,service
14920,,"Παράδοξα σήμερον εἶδον τὰ ἔθνη πάντα ἐν πόλει Δαυΐδ, ὅτε τὸ Πνεῦμα κατῆλθε τὸ ἅγιον ἐν πυρίναις γλώσσαις, καθὼς ὁ θεηγόρος Λουκᾶς ἀπεφθέγξατο. Φησὶ γάρ· Συνηγμένων τῶν Μαθητῶν τοῦ Χριστοῦ, ἐγένετο ἦχος καθάπερ φερομένης βιαίας πνοῆς, καὶ ἐπλήρωσε τὸν οἶκον, οὗ ἦσαν καθήμενοι, καὶ πάντες ἤρξαντο φθέγγεσθαι, ξένοις ῥήμασι, ξένοις δόγμασι, ξένοις διδάγμασι, τῆς ἁγίας Τριάδος.",black,,
14921,Ἦχος δ',,red,,
14922,,"Τὸ Πνεῦμα τὸ ἅγιον, ἦν μὲν ἀεί, καὶ ἔστι καὶ ἔσται, οὕτε ἀρξάμενον, οὔτε παυσόμενον, ἀλλ' ἀεὶ Πατρὶ καὶ Υἱῷ συντεταγμένον, καὶ συναριθμούμενον; ζωή, καὶ ζωοποιοῦν, φῶς, καὶ φωτὸς χορηγόν; αὐτάγαθον, καὶ πηγὴ ἀγαθότητος· δι' οὗ Πατὴρ γνωρίζεται, καὶ Υἱὸς δοξάζεται, καὶ παρὰ πάντων γινώσκεται, μία δύναμις, μία σύνταξις, μία προσκύνησις, τῆς ἁγίας Τριάδος.",black,,
14923,Ἦχος δ',,red,,
14924,,"Τὸ Πνεῦμα τὸ ἅγιον, ἦν μὲν ἀεί, καὶ ἔστι καὶ ἔσται, οὕτε ἀρξάμενον, οὔτε παυσόμενον, ἀλλ' ἀεὶ Πατρὶ καὶ Υἱῷ συντεταγμένον, καὶ συναριθμούμενον; ζωή, καὶ ζωοποιοῦν, φῶς, καὶ φωτὸς χορηγόν; αὐτάγαθον, καὶ πηγὴ ἀγαθότητος· δι' οὗ Πατὴρ γνωρίζεται, καὶ Υἱὸς δοξάζεται, καὶ παρὰ πάντων γινώσκεται, μία δύναμις, μία σύνταξις, μία προσκύνησις, τῆς ἁγίας Τριάδος.",black,,
14925,Ἦχος δ',,red,,
14926,,"Τὸ Πνεῦμα τὸ ἅγιον, φῶς, καὶ ζωή, καὶ ζῶσα πηγὴ νοερά, Πνεῦμα σοφίας, Πνεῦμα συνέσεως, ἀγαθόν, εὐθές, νοερόν, ἡγεμονεῦον καθαῖρον τὰ πταίσματα, Θεὸς καὶ θεοποιοῦν, πῦρ, ἐκ πυρὸς προϊόν, λαλοῦν, ἐνεργοῦν, διαιροῦν τὰ χαρίσματα· δι' οὗ Προφῆται ἅπαντες, καὶ Θεοῦ Ἀπόστολοι, μετὰ Μαρτύρων ἐστέφθησαν. Ξένον ἄκουσμα, ξένον θέαμα, πῦρ διαιρούμενον εἰς νομὰς χαρισμάτων.",black,,
14927,Ἦχος δ',,red,,
14928,,"Τὸ Πνεῦμα τὸ ἅγιον, φῶς, καὶ ζωή, καὶ ζῶσα πηγὴ νοερά, Πνεῦμα σοφίας, Πνεῦμα συνέσεως, ἀγαθόν, εὐθές, νοερόν, ἡγεμονεῦον καθαῖρον τὰ πταίσματα, Θεὸς καὶ θεοποιοῦν, πῦρ, ἐκ πυρὸς προϊόν, λαλοῦν, ἐνεργοῦν, διαιροῦν τὰ χαρίσματα· δι' οὗ Προφῆται ἅπαντες, καὶ Θεοῦ Ἀπόστολοι, μετὰ Μαρτύρων ἐστέφθησαν. Ξένον ἄκουσμα, ξένον θέαμα, πῦρ διαιρούμενον εἰς νομὰς χαρισμάτων.",black,,
14929,,Δόξα... Καὶ νῦν...,black,,
14930,Ἦχος πλ. β',,red,,
14931,,"Βασιλεῦ οὐράνιε, Παράκλητε, τὸ Πνεῦμα τῆς ἀληθείας, ὁ πανταχοῦ παρών, καὶ τὰ πάντα πληρῶν, ὁ θησαυρὸς τῶν ἀγαθῶν, καὶ ζωῆς χορηγός, ἐλθέ, καὶ σκήνωσον ἐν ἡμῖν, καὶ καθάρισον ἡμᾶς ἀπὸ πάσης κηλῖδος, καὶ σῶσον ἀγαθὲ τὰς ψυχὰς ἡμῶν.",black,,
14932,Μεγάλη Δοξολογία,,red,,
14933,Ἀντίφωνον Α'Ἦχος β'Στίχ.,,red,,
14934,,"Οἱ οὐρανοὶ διηγοῦνται δόξαν Θεοῦ, ποίησιν δὲ χειρῶν αὐτοῦ ἀναγγέλλει τὸ στερέωμα.",black,,
14935,Στίχ.,,red,,
14936,,Ἡμέρα τῇ ἡμέρᾳ ἐρεύγεται ῥῆμα καὶ νὺξ νυκτὶ ἀναγγέλλει γνῶσιν.,black,,
14937,Στίχ.,,red,,
14938,,Οὐκ εἰσὶ λαλιαὶ οὐδὲ λόγοι ὧν οὐχὶ ἀκούονται αἱ φωναὶ αὐτῶν.,black,,
14939,Στίχ.,,red,,
14940,,"Εἰς πᾶσαν τὴν γῆν ἐξῆλθεν ὁ φθόγγος αὐτῶν, καὶ εἰς τὰ πέρατα τῆς οἰκουμένης τὰ ῥήματα αὐτῶν.",black,,
14941,Ἀντίφωνον Β'Ἦχος ὁ αὐτὸς Στίχ.,,red,,
14942,,"Ἐπακούσαι σου Κύριος ἐν ἡμέρᾳ θλίψεως, ὑπερασπίσαι σου τὸ ὄνομα τοῦ Θεοῦ Ἰακώβ.",black,,
14943,,"Σῶσον ἡμᾶς,",black,,
14944,,ψάλλοντάς σοι. Ἀλληλούϊα.,black,,
14945,Στίχ.,,red,,
14946,,"Ἐξαποστείλαι σοι βοήθειαν ἐξ ἁγίου, καὶ ἐκ Σιὼν ἀντιλάβοιτό σου.",black,,
14947,Στίχ.,,red,,
14948,,"Μνησθείη πάσης θυσίας σου, καὶ τὸ ὁλοκαύτωμά σου πιανάτω.",black,,
14949,Ἀντίφωνον Γ'Ἦχος πλ. δ'Στίχ.,,red,,
14950,,"Κύριε, ἐν τῇ δυνάμει σου εὐφρανθήσεται ὁ Βασιλεύς, καὶ ἐπὶ τῷ σωτηρίῳ σου ἀγαλλιάσεται σφόδρα.",black,,
14951,,"Εὐλογητὸς εἶ, Χριστὲ ὁ Θεὸς ἡμῶν, ὁ πανσόφους τοὺς ἁλιεῖς ἀναδείξας, καταπέμψας αὐτοῖς τὸ Πνεῦμα τὸ ἅγιον, καὶ δι' αὐτῶν τὴν οἰκουμένην σαγηνεύσας, φιλάνθρωπε, δόξα σοι.",black,,
14952,Στίχ.,,red,,
14953,,Τὴν ἐπιθυμίαν τῆς καρδίας αὐτοῦ ἔδωκας αὐτῷ καὶ τὴν θέλησιν τῶν χειλέων αὐτοῦ οὐκ ἐστέρησας αὐτόν.,black,,
14954,Στίχ.,,red,,
14955,,"Ὅτι προέφθασας αὐτὸν ἐν εὐλογίαις χρηστότητος, ἔθηκας ἐπὶ τὴν κεφαλὴν αὐτοῦ στέφανον ἐκ λίθου τιμίου.",black,,
14956,Στίχ.,,red,,
14957,,"Ζωὴν ᾐτήσατό σε, καὶ ἔδωκας αὐτῷ μακρότητα ἡμερῶν εἰς αἰῶνα αἰῶνος.",black,,
14958,"Εἰσοδικὸν, Ἦχος β'",,red,,
14959,,"Ὑψώθητι, Κύριε, ἐν τῇ δυνάμει σου, ᾄσωμεν καὶ ψαλοῦμεν τὰς δυναστείας σου· Σῶσον ἡμᾶς, Παράκλητε ἀγαθέ, ψάλλοντάς σοι· Ἀλληλούϊα.",black,,
14960,Μεγαλυνάριον,,red,,
14961,Ἦχος βαρὺς,,red,,
14962,,"«Μὴ τῆς φθορᾶς διαπείρᾳ κυοφορήσασα, καὶ παντεχνήμονι Λόγῳ σάρκα δανείσασα, Μῆτερ ἀπείρανδρε, Παρθένε Θεοτόκε, δοχεῖον τοῦ ἀστέκτου, χωρίον τοῦ ἀπείρου πλαστουργοῦ σου, σὲ μεγαλύνομεν».",black,,
14963,Κοινωνικὸν,,red,,
14964,,Τὸ Πνεῦμά σου τὸ ἀγαθὸν ὁδηγήσει με ἐν γῇ εὐθείᾳ. Ἀλληλούϊα.,black,,
14965,ΚΥΡΙΑΚΗ ΤΩΝ ΑΓΙΩΝ ΠΑΝΤΩΝ,,red,8_8,
14966,ΕΝ Τῼ ΜΙΚΡῼ ΕΣΠΕΡΙΝῼ,,red,,temp
14967,Στιχηρὰ Ἀναστάσιμα.,,red,,
14968,Ἦχος πλ. δ',,red,,
14969,,"Ἑσπερινὸν ὕμνον, καὶ λογικὴν λατρείαν, σοὶ Χριστὲ προσφέρομεν, ὅτι ηὐδόκησας, τοῦ ἐλεῆσαι ἡμᾶς, διὰ τῆς Ἀναστάσεως.",black,,
14970,Ἦχος πλ. δ',,red,,
14971,,"Κύριε, Κύριε, μὴ ἀπορρίψῃς ἡμᾶς ἀπὸ τοῦ προσώπου σου· ἀλλὰ εὐδόκησον, τοῦ ἐλεῆσαι ἡμᾶς, διὰ τῆς Ἀναστάσεως.",black,,
14972,Ἦχος πλ. δ',,red,,
14973,,"Χαῖρε Σιὼν ἁγία, Μήτηρ τῶν Ἐκκλησιῶν, Θεοῦ κατοικητήριον· σὺ γὰρ ἐδέξω πρώτη, ἄφεσιν ἁμαρτιῶν, διά τῆς Ἀναστάσεως.",black,,
14974,Ἦχος πλ. δ',,red,,
14975,,"Ὁ ἐκ Θεοῦ Πατρὸς Λόγος, πρὸ τῶν αἰώνων γεννηθείς, ἐπ' ἐσχάτων δὲ τῶν χρόνων, ὁ αὐτὸς ἐκ τῆς Ἀπειρογάμου σαρκωθείς, βουλήσει σταύρωσιν θανάτου ὑπέμεινε, καὶ τὸν πάλαι νεκρωθέντα ἄνθρωπον ἔσωσε, διὰ τῆς ἑαυτοῦ Ἀναστάσεως.",black,,
14976,,Δόξα...,black,,
14977,Ἦχος πλ. β',,red,,
14978,,"Μαρτύρων θεῖος χορός, τῆς Ἐκκλησίας ἡ βάσις, τοῦ Εὐαγγελίου ἡ τελείωσις, ὑμεῖς ἔργῳ τοῦ Σωτῆρος τὰ ῥητὰ ἐπληρώσατε· ἐν ὑμῖν γὰρ αἱ πύλαι τοῦ ᾍδου, κατὰ τῆς Ἐκκλησίας ἀνεῳχθεῖσαι, ἐκλείσθησαν, ἡ τοῦ αἵματος ὑμῶν χύσις, τὰς εἰδωλικὰς σπονδὰς ἐξήρανεν, ἡ σφαγὴ ὑμῶν, ἀπέτεκε τῶν πιστῶν τὸ πλήρωμα, τοὺς ἀσωμάτους ἐξεπλήξατε, τῷ Θεῷ στεφανηφόροι παρίστασθε, ᾧ ἀπαύστως πρεσβεύετε, ὑπὲρ τῶν ψυχῶν ἡμῶν.",black,,
14979,,Καὶ νῦν...,black,,
14980,"Τὸ Δογματικὸν, Ἦχος πλ. δ'",,red,,
14981,,"Πῶς σε μακαρίσωμεν Θεοτόκε; πῶς δὲ ἀνυμνήσωμεν ὑπερευλογημένη, τὸ ἀκατάληπτον μυστήριον τῆς κυοφορίας σου; Τῶν αἰώνων γὰρ ὁ ποιητής, καὶ τῆς ἡμετέρας δημιουργός φύσεως; τὴν ἰδίαν εἰκόνα οἰκτείρας, καθῆκεν ἑαυτόν, εἰς κένωσιν τὴν ἀνεξιχνίαστον, ὁ ὢν ἐν τοῖς ἀΰλοις κόλποις τοῦ Πατρός, ἐν μήτρᾳ σου ἁγνὴ κατεσκήνωσε, καὶ σάρξ ἀτρέπτως ἐγένετο ἐκ σοῦ, ἀπειρόγαμε, μείνας, ὅπερ ὑπῆρχε φύσει, Θεός. Διὸ αὐτὸν προσκυνοῦμεν, Θεὸν τέλειον, καὶ ἄνθρωπον τέλειον, τὸν αὐτὸν ἐν ἑκατέρᾳ μορφῇ· ἑκατέρα γὰρ φύσις ἐστὶν ἐν αὐτῷ ἀληθῶς, διπλᾶ δὲ πάντα κηρύττομεν, τὰ φυσικὰ αὐτοῦ ἰδιώματα, κατὰ τὴν διπλόην τῶν οὐσιῶν, δύο σέβοντες τάς ἐνεργείας, καὶ τὰ θελήματα. Ὁμοούσιος γὰρ ὢν τῷ Θεῷ καὶ Πατρί, αὐτεξουσίως θέλει, καὶ ἐνεργεῖ ὡς ἄνθρωπος. Αὐτὸν ἱκέτευε, σεμνὴ παμμακάριστε, τοῦ σωθῆναι τὰς ψυχὰς ἡμῶν.",black,,
14982,"Εἰς τὸν Στίχον, τὸ Ἀναστάσιμον Στιχηρόν.",,red,,
14983,Ἦχος πλ. δ',,red,,
14984,,"Ἀνῆλθες ἐπὶ Σταυροῦ Ἰησοῦ, ὁ καταβὰς ἐξ οὐρανοῦ, ἦλθες ἐπὶ θάνατον, ἡ ζωὴ ἡ ἀθάνατος, πρὸς τοὺς ἐν σκότει, τὸ φῶς τὸ ἀληθινόν, πρὸς τοὺς πεσόντας, ἡ πάντων Ἀνάστασις, ὁ φωτισμός, καὶ ὁ Σωτὴρ ἡμῶν, δόξα σοι.",black,,
14985,"Εἶτα, τὰ παρόντα τῆς Θεοτόκου.",,red,,
14986,Ἦχος πλ. δ',,red,,
14987,Ὢ τοῦ παραδόξου θαύματος,,red,,
14988,Στίχ.,,red,,
14989,,"Χαῖρε, Θεοτόκε πάνσεμνε, χαῖρε πηγὴ τὴν ζωήν, τοῖς πιστοῖς ἡ πηγάζουσα, χαῖρε πάντων Δέσποινα, καὶ Κυρία τῆς κτίσεως, εὐλογημένη, χαῖρε πανάμωμε, δεδοξασμένη, χαῖρε πανάχραντε, χαῖρε παλάτιον, χαῖρε θεῖον σκήνωμα, χαῖρε ἁγνή, χαῖρε Μητροπάρθενε, χαῖρε Θεόνυμφε.",black,,
14990,Ἦχος πλ. δ’,,red,,
14991,Στίχ.,,red,,
14992,,"Χαῖρε, Θεομῆτορ ἄχραντε, χαῖρε, πιστῶν ἡ ἐλπίς, χαῖρε, κόσμου καθάρσιον, χαῖρε, πάσης θλίψεως, ῥυομένη τοὺς δούλους σου, ἡ τῶν ἀνθρώπων, χαῖρε, παράκλησις, ἡ ζωηφόρος, χαῖρε, ἀντίληψις, χαῖρε, προπύργιον, τῶν προσκαλουμένων σε, χαῖρε, Θεοῦ, θεῖον ἐνδιαίτημα, καὶ ὄρος ἅγιον.",black,,
14993,Ἦχος πλ. δ',,red,,
14994,Στίχ.,,red,,
14995,,"Χαῖρε, Θεοτόκε Δέσποινα, χαῖρε, ἡ μόνη ἐλπίς, τῶν βροτῶν καὶ ἀντίληψις, χαῖρε, καταφύγιον, καὶ λυχνία ἀείφωτος, ἠγλαϊσμένον, χαῖρε, λαμπάδιον, ἡγιασμένον, χαῖρε, παλάτιον χαῖρε, Παράδεισε, χαῖρε, θεῖον σκήνωμα, χαῖρε, πηγή, βρύουσα τὰ νάματα, τῶν προστρεχόντων σοι.",black,,
14996,,Δόξα...,black,,
14997,Ἦχος πλ. β’,,red,,
14998,,"Δεῦτε πιστοί, σήμερον χορείαν ἐπικροτήσαντες, εὐσεβῶς πανηγυρίσωμεν, καὶ τῶν Ἁγίων πάντων τὴν ἔνδοξον, καὶ σεβάσμιον μνήμην, ἐνδόξως τιμήσωμεν, λέγοντες· Χαίρετε, Ἀπόστολοι ἔνδοξοι, Προφῆται, καὶ Μάρτυρες, καὶ Ἱεράρχαι. Χαίρετε, Ὁσίων ὁ δῆμος, καὶ τῶν Δικαίων. Χαίρετε, τιμίων Γυναικῶν ὁ χορὸς καὶ Χριστόν ὑπὲρ τοῦ κόσμου πρεσβεύσατε, νίκας τῷ βασιλεῖ κατὰ βαρβάρων δωρήσασθαι, καὶ ταῖς ψυχαῖς ἡμῶν τὸ μέγα ἔλεος.",black,,
14999,,Καὶ νῦν...,black,,
15000,Ἦχος πλ. β’,,red,,
15001,,"Ὁ ποιητὴς καὶ λυτρωτής μου πάναγνε, Χριστὸς ὁ Κύριος, ἐκ τῆς σῆς νηδύος προελθών, ἐμὲ ἐνδυσάμενος, τῆς πρώην κατάρας τὸν Ἀδὰμ ἠλευθέρωσε. Διό σοι πάναγνε, ὡς τοῦ Θεοῦ Μητρί τε, καὶ Παρθένῳ ἀληθῶς, βοῶμεν ἀσιγήτως, τὸ χαῖρε τοῦ Ἀγγέλου. Χαῖρε Δέσποινα, προστασία καὶ σκέπη, καὶ σωτηρία τῶν ψυχῶν ἡμῶν.",black,,
15002,Ἀπολυτίκιον,,red,,
15003,Ἦχος πλ. δ΄,,red,,
15004,Άυτόμελον,,red,,
15005,,Ἐξ ὕψους κατῆλθες,black,,
15006,,"ὁ εὔσπλαγχνος,",black,,
15007,,ταφὴν καταδέξω,black,,
15008,,"τριήμερον,",black,,
15009,,"ἵνα ἡμᾶς ἐλευθερώσῃς τῶν παθῶν,",black,,
15010,,"Ἡ ζωὴ καὶ ἡ Ἀνάστασις ἡμῶν,",black,,
15011,,Κύριε δόξα σοι.,black,,
15012,Ἀπολυτίκιον τῶν Ἁγίων,,red,,
15013,Ἦχος δ',,red,,
15014,Άυτόμελον,,red,,
15015,,"Τῶν ἐν ὅλω τῷ κόσμῳ Μαρτύρων σου,",black,,
15016,,"ὡς πορφύραν καὶ βύσσον τὰ αἵματα,",black,,
15017,,"ἡ Ἐκκλησία σου στολισαμένη,",black,,
15018,,"δι' αὐτῶν βοᾷ σοι Χριστὲ ὁ Θεός,",black,,
15019,,"τῷ λαῷ σου τοὺς οἰκτιρμούς σου κατάπεμψον,",black,,
15020,,"εἰρήνην τῇ πολιτείᾳ σου δώρησαι,",black,,
